,Unnamed: 0,id,date,city_name,city_state,voting_intentions
1897,1897.0,P1,04/09/2022,Taubaté,SP,A
1898,1898.0,P1,04/09/2022,Firmino Alves,BA,A
1899,1899.0,P1,04/09/2022,Tabaporã,MT,A
1900,1900.0,P1,04/09/2022,Belém,PA,A
1901,1901.0,P1,04/09/2022,Rio Verde,GO,A
1902,1902.0,P1,04/09/2022,Campo Grande,MS,A
1903,1903.0,P1,04/09/2022,Boa Vista,RR,B
1904,1904.0,P1,04/09/2022,Luiziânia,SP,B
1905,1905.0,P1,04/09/2022,Encantado,RS,B
1906,1906.0,P1,04/09/2022,Natal,RN,B
1907,1907.0,P1,04/09/2022,Prata,PB,B
1908,1908.0,P1,04/09/2022,Mineiros,GO,B
1909,1909.0,P1,04/09/2022,Machadinho D'Oeste,RO,A
1910,1910.0,P1,04/09/2022,Ouricuri,PE,A
1911,1911.0,P1,04/09/2022,Jericó,PB,B
1912,1912.0,P1,04/09/2022,Anápolis,GO,A
1913,1913.0,P1,04/09/2022,Brasília,DF,B
1914,1914.0,P1,04/09/2022,Rondonópolis,MT,A
1915,1915.0,P1,04/09/2022,Jaraguá,GO,B
1916,1916.0,P1,04/09/2022,Itanhangá,MT,A
1917,1917.0,P1,04/09/2022,Cuiabá,MT,A
1918,1918.0,P1,04/09/2022,Itaiópolis,SC,B
1919,1919.0,P1,04/09/2022,Belo Horizonte,MG,A
1920,1920.0,P1,04/09/2022,Araguaçu,TO,B
1921,1921.0,P1,04/09/2022,Macapá,AP,A
1922,1922.0,P1,04/09/2022,Guaçuí,ES,B
1923,1923.0,P1,04/09/2022,Laranjal do Jari,AP,B
1924,1924.0,P1,04/09/2022,Mogi das Cruzes,SP,B
1925,1925.0,P1,04/09/2022,Mirandópolis,SP,A
1926,1926.0,P1,04/09/2022,Nerópolis,GO,B
1927,1927.0,P1,04/09/2022,Orlândia,SP,B
1928,1928.0,P1,04/09/2022,Consolação,MG,A
1929,1929.0,P1,04/09/2022,Paudalho,PE,A
1930,1930.0,P1,04/09/2022,Iguaba Grande,RJ,A
1931,1931.0,P1,04/09/2022,Três Passos,RS,B
1932,1932.0,P1,04/09/2022,Fortaleza,CE,A
1933,1933.0,P1,04/09/2022,Santana do Ipanema,AL,B
1934,1934.0,P1,04/09/2022,Diadema,SP,A
1935,1935.0,P1,04/09/2022,Alta Floresta,MT,A
1936,1936.0,P1,04/09/2022,Forquilha,CE,B
1937,1937.0,P1,04/09/2022,Jequié,BA,A
1938,1938.0,P1,04/09/2022,Uberlândia,MG,A
1939,1939.0,P1,04/09/2022,Goiânia,GO,B
1940,1940.0,P1,04/09/2022,João Pessoa,PB,B
1941,1941.0,P1,04/09/2022,Castelândia,GO,B
1942,1942.0,P1,04/09/2022,Brejo Santo,CE,A
1943,1943.0,P1,04/09/2022,Colatina,ES,A
1944,1944.0,P1,04/09/2022,Pongaí,SP,A
1945,1945.0,P1,04/09/2022,Laranjal do Jari,AP,B
1946,1946.0,P1,04/09/2022,Vigia,PA,B
1947,1947.0,P1,04/09/2022,Areia Branca,SE,B
1948,1948.0,P1,04/09/2022,Pejuçara,RS,A
1949,1949.0,P1,04/09/2022,Itajaí,SC,B
1950,1950.0,P1,04/09/2022,Gramado Xavier,RS,B
1951,1951.0,P1,04/09/2022,Canela,RS,B
1952,1952.0,P1,04/09/2022,Santa Luzia D'Oeste,RO,B
1953,1953.0,P1,04/09/2022,Porto Velho,RO,A
1954,1954.0,P1,04/09/2022,Mossoró,RN,A
1955,1955.0,P1,04/09/2022,Pracuúba,AP,B
1956,1956.0,P1,04/09/2022,Valença,BA,A
1957,1957.0,P1,04/09/2022,Manaus,AM,B
1958,1958.0,P1,04/09/2022,Goiânia,GO,B
1959,1959.0,P1,04/09/2022,São Paulo,SP,B
1960,1960.0,P1,04/09/2022,Tanque do Piauí,PI,A
1961,1961.0,P1,04/09/2022,Lobato,PR,B
1962,1962.0,P1,04/09/2022,Parnaíba,PI,A
1963,1963.0,P1,04/09/2022,Araruna,PB,B
1964,1964.0,P1,04/09/2022,Brasília,DF,B
1965,1965.0,P1,04/09/2022,Caxambu,MG,A
1966,1966.0,P1,04/09/2022,Santo Estêvão,BA,A
1967,1967.0,P1,04/09/2022,Fortaleza,CE,B
1968,1968.0,P1,04/09/2022,Macapá,AP,A
1969,1969.0,P1,04/09/2022,Passo Fundo,RS,B
1970,1970.0,P1,04/09/2022,Laranjal do Jari,AP,A
1971,1971.0,P1,04/09/2022,Santa Cruz da Baixa Verde,PE,A
1972,1972.0,P1,04/09/2022,Cotriguaçu,MT,B
1973,1973.0,P1,04/09/2022,Aracaju,SE,A
1974,1974.0,P1,04/09/2022,Cabrobó,PE,A
1975,1975.0,P1,04/09/2022,Babaçulândia,TO,B
1976,1976.0,P1,04/09/2022,Ubarana,SP,B
1977,1977.0,P1,04/09/2022,Duas Barras,RJ,A
1978,1978.0,P1,04/09/2022,Macapá,AP,A
1979,1979.0,P1,04/09/2022,Recife,PE,A
1980,1980.0,P1,04/09/2022,São Fidélis,RJ,A
1981,1981.0,P1,04/09/2022,Porto Walter,AC,A
1982,1982.0,P1,04/09/2022,Feira da Mata,BA,B
1983,1983.0,P1,04/09/2022,Ouro Verde,SC,B
1984,1984.0,P1,04/09/2022,Porto Walter,AC,B
1985,1985.0,P1,04/09/2022,Canelinha,SC,B
1986,1986.0,P1,04/09/2022,São Gabriel da Cachoeira,AM,A
1987,1987.0,P1,04/09/2022,Jundiá,AL,B
1988,1988.0,P1,04/09/2022,Lorena,SP,B
1989,1989.0,P1,04/09/2022,Taipas do Tocantins,TO,B
1990,1990.0,P1,04/09/2022,Comendador Levy Gasparian,RJ,B
1991,1991.0,P1,04/09/2022,Serra,ES,B
1992,1992.0,P1,04/09/2022,Cáceres,MT,B
1993,1993.0,P1,04/09/2022,Jericó,PB,B
1994,1994.0,P1,04/09/2022,Vitorino Freire,MA,A
1995,1995.0,P1,04/09/2022,Pelotas,RS,A
1996,1996.0,P1,04/09/2022,Serra,ES,A
1997,1997.0,P1,04/09/2022,Anchieta,ES,B
1998,1998.0,P1,04/09/2022,Orobó,PE,A
1999,,P1,04/09/2022,Jatobá,PE,B
2000,,P1,04/09/2022,Brasília,DF,B
2001,,P1,04/09/2022,Sidrolândia,MS,A
2002,,P1,04/09/2022,Adrianópolis,PR,B
2003,,P1,04/09/2022,Osvaldo Cruz,SP,A
2004,,P1,04/09/2022,Assunção,PB,A
2005,,P1,04/09/2022,Cerqueira César,SP,B
2006,,P1,04/09/2022,Porto Walter,AC,B
2007,,P1,04/09/2022,Leopoldina,MG,B
2008,,P1,04/09/2022,Cambé,PR,A
2009,,P1,04/09/2022,Palmeirândia,MA,A
2010,,P1,04/09/2022,Breves,PA,B
2011,,P1,04/09/2022,Goiânia,GO,A
2012,,P1,04/09/2022,São Pedro do Turvo,SP,A
2013,,P1,04/09/2022,Piraí,RJ,A
2014,,P1,04/09/2022,Formosa do Rio Preto,BA,B
2015,,P1,04/09/2022,Aracaju,SE,B
2016,,P1,04/09/2022,Guarujá,SP,A
2017,,P1,04/09/2022,Resende,RJ,B
2018,,P1,04/09/2022,Franca,SP,A
2019,,P1,04/09/2022,Mossoró,RN,A
2020,,P1,04/09/2022,Tanque d'Arca,AL,B
2021,,P1,04/09/2022,Belo Horizonte,MG,A
2022,,P1,04/09/2022,Jaú,SP,A
2023,,P1,04/09/2022,Nova Olinda do Norte,AM,B
2024,,P1,04/09/2022,Iranduba,AM,A
2025,,P1,04/09/2022,Natividade,RJ,A
2026,,P1,04/09/2022,Itaocara,RJ,B
2027,,P1,04/09/2022,Apodi,RN,A
2028,,P1,04/09/2022,Cametá,PA,A
2029,,P1,04/09/2022,Capitão Andrade,MG,A
2030,,P1,04/09/2022,Ji-Paraná,RO,A
2031,,P1,04/09/2022,Iranduba,AM,B
2032,,P1,04/09/2022,Limoeiro de Anadia,AL,B
2033,,P1,04/09/2022,Macapá,AP,A
2034,,P1,04/09/2022,Jericó,PB,A
2035,,P1,04/09/2022,Porto Seguro,BA,A
2036,,P1,04/09/2022,Santana,AP,A
2037,,P1,04/09/2022,Alto Alegre,RR,B
2038,,P1,04/09/2022,Cotriguaçu,MT,B
2039,,P1,04/09/2022,Rolim de Moura,RO,A
2040,,P1,04/09/2022,Parnamirim,RN,A
2041,,P1,04/09/2022,Cachoeiro de Itapemirim,ES,B
2042,,P1,04/09/2022,São Bento do Sapucaí,SP,B
2043,,P1,04/09/2022,Rio Verde,GO,A
2044,,P1,04/09/2022,Nova Prata,RS,B
2045,,P1,04/09/2022,Limoeiro de Anadia,AL,A
2046,,P1,04/09/2022,Buritis,RO,A
2047,,P1,04/09/2022,Icapuí,CE,A
2048,,P1,04/09/2022,Brasília,DF,A
2049,,P1,04/09/2022,Acrelândia,AC,B
2050,,P1,04/09/2022,Muniz Ferreira,BA,A
2051,,P1,04/09/2022,Rio de Janeiro,RJ,A
2052,,P1,04/09/2022,Paripiranga,BA,A
2053,,P1,04/09/2022,Magé,RJ,B
2054,,P1,04/09/2022,Antas,BA,A
2055,,P1,04/09/2022,Marilândia,ES,B
2056,,P1,04/09/2022,Rio Branco,AC,B
2057,,P1,04/09/2022,Guaramirim,SC,B
2058,,P1,04/09/2022,Carnaubais,RN,A
2059,,P1,04/09/2022,Santópolis do Aguapeí,SP,A
2060,,P1,04/09/2022,Maceió,AL,B
2061,,P1,04/09/2022,Paquetá,PI,B
2062,,P1,04/09/2022,Zabelê,PB,A
2063,,P1,04/09/2022,Salinas da Margarida,BA,A
2064,,P1,04/09/2022,Rio Grande,RS,A
2065,,P1,04/09/2022,Capitão Poço,PA,B
2066,,P1,04/09/2022,Bonito,PA,A
2067,,P1,04/09/2022,Manaus,AM,B
2068,,P1,04/09/2022,Florínea,SP,B
2069,,P1,04/09/2022,Cruzmaltina,PR,A
2070,,P1,04/09/2022,Gramado Xavier,RS,A
2071,,P1,04/09/2022,União dos Palmares,AL,A
2072,,P1,04/09/2022,Itaquitinga,PE,A
2073,,P1,04/09/2022,Cambará,PR,A
2074,,P1,04/09/2022,Currais Novos,RN,B
2075,,P1,04/09/2022,Campo Grande,MS,A
2076,,P1,04/09/2022,Cruzmaltina,PR,B
2077,,P1,04/09/2022,Grão Mogol,MG,A
2078,,P1,04/09/2022,Tanque Novo,BA,A
2079,,P1,04/09/2022,Mossoró,RN,B
2080,,P1,04/09/2022,Rio Branco,AC,A
2081,,P1,04/09/2022,Monte das Gameleiras,RN,A
2082,,P1,04/09/2022,Pereiras,SP,A
2083,,P1,04/09/2022,Aurelino Leal,BA,B
2084,,P1,04/09/2022,Combinado,TO,B
2085,,P1,04/09/2022,Bela Cruz,CE,B
2086,,P1,04/09/2022,Riversul,SP,A
2087,,P1,04/09/2022,São Mateus,ES,B
2088,,P1,04/09/2022,Alvarães,AM,A
2089,,P1,04/09/2022,Pauini,AM,B
2090,,P1,04/09/2022,Glória do Goitá,PE,B
2091,,P1,04/09/2022,São Paulo,SP,A
2092,,P1,04/09/2022,Araucária,PR,A
2093,,P1,04/09/2022,Cabrobó,PE,B
2094,,P1,04/09/2022,Igarapé Grande,MA,A
2095,,P1,04/09/2022,Ipanema,MG,A
2096,,P1,04/09/2022,Franco da Rocha,SP,A
2097,,P1,04/09/2022,São Cristóvão,SE,B
2098,,P1,04/09/2022,Vila Propício,GO,B
2099,,P1,04/09/2022,Mirinzal,MA,A
2100,,P1,04/09/2022,Tefé,AM,B
2101,,P1,04/09/2022,Concórdia do Pará,PA,B
2102,,P1,04/09/2022,Pacajus,CE,A
2103,,P1,04/09/2022,Vilhena,RO,B
2104,,P1,04/09/2022,Orleans,SC,B
2105,,P1,04/09/2022,São Caetano do Sul,SP,A
2106,,P1,04/09/2022,Naviraí,MS,B
2107,,P1,04/09/2022,Conceição da Feira,BA,A
2108,,P1,04/09/2022,Caicó,RN,B
2109,,P1,04/09/2022,Pracuúba,AP,A
2110,,P1,04/09/2022,Ponta Grossa,PR,B
2111,,P1,04/09/2022,Crixás do Tocantins,TO,B
2112,,P1,04/09/2022,Fortaleza,CE,A
2113,,P1,04/09/2022,Mariana,MG,A
2114,,P1,04/09/2022,Parnaguá,PI,B
2115,,P1,04/09/2022,Boa Vista,RR,B
2116,,P1,04/09/2022,Santo Antônio do Içá,AM,B
2117,,P1,04/09/2022,Teresina,PI,B
2118,,P1,04/09/2022,Prata do Piauí,PI,A
2119,,P1,04/09/2022,Ouro Branco,MG,A
2120,,P1,04/09/2022,Manaquiri,AM,A
2121,,P1,04/09/2022,Itapecuru Mirim,MA,A
2122,,P1,04/09/2022,Campina do Monte Alegre,SP,B
2123,,P1,04/09/2022,Amaraji,PE,A
2124,,P1,04/09/2022,Rio das Ostras,RJ,B
2125,,P1,04/09/2022,Ribeira do Amparo,BA,A
2126,,P1,04/09/2022,Pontalina,GO,A
2127,,P1,04/09/2022,Tonantins,AM,A
2128,,P1,04/09/2022,São Luís do Quitunde,AL,A
2129,,P1,04/09/2022,Ariquemes,RO,A
2130,,P1,04/09/2022,Cidade Ocidental,GO,A
2131,,P1,04/09/2022,Guabiju,RS,A
2132,,P1,04/09/2022,Araraquara,SP,A
2133,,P1,04/09/2022,Santana,AP,B
2134,,P1,04/09/2022,Alta Floresta,MT,A
2135,,P1,04/09/2022,Carmópolis de Minas,MG,A
2136,,P1,04/09/2022,Oeiras,PI,B
2137,,P1,04/09/2022,Áurea,RS,A
2138,,P1,04/09/2022,Vargem Grande,MA,A
2139,,P1,04/09/2022,Barras,PI,A
2140,,P1,04/09/2022,Acorizal,MT,A
2141,,P1,04/09/2022,Pedra Branca do Amapari,AP,A
2142,,P1,04/09/2022,São José das Palmeiras,PR,B
2143,,P1,04/09/2022,Analândia,SP,B
2144,,P1,04/09/2022,Guarulhos,SP,A
2145,,P1,04/09/2022,Linhares,ES,A
2146,,P1,04/09/2022,Anagé,BA,A
2147,,P1,04/09/2022,Rio das Ostras,RJ,A
2148,,P1,04/09/2022,Mundo Novo,MS,A
2149,,P1,04/09/2022,Ouricuri,PE,A
2150,,P1,04/09/2022,Mariápolis,SP,B
2151,,P1,04/09/2022,Garanhuns,PE,A
2152,,P1,04/09/2022,Sapiranga,RS,B
2153,,P1,04/09/2022,Guaraí,TO,A
2154,,P1,04/09/2022,Porto Velho,RO,B
2155,,P1,04/09/2022,Iguaba Grande,RJ,A
2156,,P1,04/09/2022,Guapé,MG,A
2157,,P1,04/09/2022,Meruoca,CE,A
2158,,P1,04/09/2022,Jaguaré,ES,A
2159,,P1,04/09/2022,Joaçaba,SC,B
2160,,P1,04/09/2022,Ribeirão Pires,SP,B
2161,,P1,04/09/2022,Aparecida do Taboado,MS,A
2162,,P1,04/09/2022,Reriutaba,CE,B
2163,,P1,04/09/2022,Uruguaiana,RS,A
2164,,P1,04/09/2022,Guarulhos,SP,B
2165,,P1,04/09/2022,Bento Gonçalves,RS,A
2166,,P1,04/09/2022,Douradina,MS,A
2167,,P1,04/09/2022,Salinas da Margarida,BA,B
2168,,P1,04/09/2022,Canguçu,RS,B
2169,,P1,04/09/2022,Teófilo Otoni,MG,B
2170,,P1,04/09/2022,Capixaba,AC,B
2171,,P1,04/09/2022,Serrinha,BA,A
2172,,P1,04/09/2022,Mirangaba,BA,B
2173,,P1,04/09/2022,Venda Nova do Imigrante,ES,B
2174,,P1,04/09/2022,Pirapora do Bom Jesus,SP,A
2175,,P1,04/09/2022,Balsas,MA,A
2176,,P1,04/09/2022,Manaquiri,AM,B
2177,,P1,04/09/2022,Clementina,SP,B
2178,,P1,04/09/2022,Nossa Senhora do Socorro,SE,B
2179,,P1,04/09/2022,Viana,ES,A
2180,,P1,04/09/2022,Cataguases,MG,B
2181,,P1,04/09/2022,São Gabriel da Cachoeira,AM,B
2182,,P1,04/09/2022,São Miguel Arcanjo,SP,B
2183,,P1,04/09/2022,Forquilha,CE,A
2184,,P1,04/09/2022,Chapecó,SC,A
2185,,P1,04/09/2022,Itaberaba,BA,B
2186,,P1,04/09/2022,Maracanã,PA,B
2187,,P1,04/09/2022,Anitápolis,SC,B
2188,,P1,04/09/2022,Maceió,AL,A
2189,,P1,04/09/2022,Ji-Paraná,RO,B
2190,,P1,04/09/2022,Boa Vista,RR,A
2191,,P1,04/09/2022,Olinda Nova do Maranhão,MA,A
2192,,P1,04/09/2022,Manacapuru,AM,A
2193,,P1,04/09/2022,Diamante D'Oeste,PR,B
2194,,P1,04/09/2022,Betim,MG,B
2195,,P1,04/09/2022,Vila Velha,ES,B
2196,,P1,04/09/2022,Jandaia,GO,A
2197,,P1,04/09/2022,Cacimbinhas,AL,A
2198,,P1,04/09/2022,Ibirataia,BA,B
2199,,P1,04/09/2022,Presidente Prudente,SP,B
2200,,P1,04/09/2022,Pedro Avelino,RN,A
2201,,P1,04/09/2022,Natal,RN,B
2202,,P1,04/09/2022,Nossa Senhora do Socorro,SE,A
2203,,P1,04/09/2022,Catanduvas,PR,B
2204,,P1,04/09/2022,Pium,TO,A
2205,,P1,04/09/2022,Rurópolis,PA,B
2206,,P1,04/09/2022,Coxixola,PB,A
2207,,P1,04/09/2022,Camanducaia,MG,B
2208,,P1,04/09/2022,Santana da Boa Vista,RS,B
2209,,P1,04/09/2022,Santo André,SP,B
2210,,P1,04/09/2022,Aquidabã,SE,B
2211,,P1,04/09/2022,Santa Luzia do Itanhy,SE,A
2212,,P1,04/09/2022,Buriticupu,MA,A
2213,,P1,04/09/2022,Uruguaiana,RS,B
2214,,P1,04/09/2022,Ilha das Flores,SE,A
2215,,P1,04/09/2022,Verdejante,PE,B
2216,,P1,04/09/2022,Laranjal do Jari,AP,A
2217,,P1,04/09/2022,Juazeiro do Norte,CE,B
2218,,P1,04/09/2022,Monte Alegre,RN,B
2219,,P1,04/09/2022,Goiatins,TO,A
2220,,P1,04/09/2022,Monsenhor Tabosa,CE,A
2221,,P1,04/09/2022,Terenos,MS,B
2222,,P1,04/09/2022,Dianópolis,TO,B
2223,,P1,04/09/2022,Senhor do Bonfim,BA,A
2224,,P1,04/09/2022,Chapecó,SC,B
2225,,P1,04/09/2022,Pimenta Bueno,RO,B
2226,,P1,04/09/2022,Paraíba do Sul,RJ,B
2227,,P1,04/09/2022,Atibaia,SP,B
2228,,P1,04/09/2022,Araxá,MG,B
2229,,P1,04/09/2022,Nazaré da Mata,PE,A
2230,,P1,04/09/2022,Valença,BA,A
2231,,P1,04/09/2022,Salvador,BA,A
2232,,P1,04/09/2022,São Miguel do Guaporé,RO,A
2233,,P1,04/09/2022,Alterosa,MG,A
2234,,P1,04/09/2022,Barra do Rocha,BA,B
2235,,P1,04/09/2022,Capivari,SP,A
2236,,P1,04/09/2022,Camaragibe,PE,B
2237,,P1,04/09/2022,Iguaí,BA,A
2238,,P1,04/09/2022,Cotriguaçu,MT,A
2239,,P1,04/09/2022,Natal,RN,A
2240,,P1,04/09/2022,Vale de São Domingos,MT,B
2241,,P1,04/09/2022,Almirante Tamandaré,PR,B
2242,,P1,04/09/2022,Benedito Leite,MA,B
2243,,P1,04/09/2022,Jericó,PB,B
2244,,P1,04/09/2022,Nossa Senhora de Lourdes,SE,A
2245,,P1,04/09/2022,Catuípe,RS,A
2246,,P1,04/09/2022,Alto Alegre,RR,A
2247,,P1,04/09/2022,São Paulo,SP,B
2248,,P1,04/09/2022,Palmas,TO,A
2249,,P1,04/09/2022,Campo Grande,MS,B
2250,,P1,04/09/2022,Laranjeiras,SE,A
2251,,P1,04/09/2022,Manacapuru,AM,B
2252,,P1,04/09/2022,Belém,PA,A
2253,,P1,04/09/2022,Quixaba,PE,B
2254,,P1,04/09/2022,Erechim,RS,B
2255,,P1,04/09/2022,Santa Clara do Sul,RS,B
2256,,P1,04/09/2022,Talismã,TO,B
2257,,P1,04/09/2022,Tatuí,SP,B
2258,,P1,04/09/2022,Barra do Garças,MT,B
2259,,P1,04/09/2022,Oeiras do Pará,PA,B
2260,,P1,04/09/2022,Jutaí,AM,B
2261,,P1,04/09/2022,Pimenta Bueno,RO,A
2262,,P1,04/09/2022,Xapuri,AC,A
2263,,P1,04/09/2022,Sapopema,PR,B
2264,,P1,04/09/2022,Esperantina,PI,A
2265,,P1,04/09/2022,Tombos,MG,A
2266,,P1,04/09/2022,Serra Nova Dourada,MT,B
2267,,P1,04/09/2022,Nova Canaã do Norte,MT,B
2268,,P1,04/09/2022,Fortaleza,CE,B
2269,,P1,04/09/2022,União,PI,A
2270,,P1,04/09/2022,Mazagão,AP,A
2271,,P1,04/09/2022,Castanheira,MT,B
2272,,P1,04/09/2022,Laranjal do Jari,AP,B
2273,,P1,04/09/2022,Taperoá,PB,A
2274,,P1,04/09/2022,Mauá,SP,B
2275,,P1,04/09/2022,São João da Barra,RJ,B
2276,,P1,04/09/2022,Manaus,AM,A
2277,,P1,04/09/2022,Sena Madureira,AC,B
2278,,P1,04/09/2022,Recife,PE,A
2279,,P1,04/09/2022,Vila Valério,ES,B
2280,,P1,04/09/2022,Louveira,SP,B
2281,,P1,04/09/2022,Itanagra,BA,A
2282,,P1,04/09/2022,Porteiras,CE,B
2283,,P1,04/09/2022,São Miguel Arcanjo,SP,A
2284,,P1,04/09/2022,Camapuã,MS,A
2285,,P1,04/09/2022,Pedra,PE,B
2286,,P1,04/09/2022,Aracitaba,MG,A
2287,,P1,04/09/2022,Triunfo,PE,A
2288,,P1,04/09/2022,São Gonçalo,RJ,B
2289,,P1,04/09/2022,Comodoro,MT,B
2290,,P1,04/09/2022,Santa Luzia do Paruá,MA,B
2291,,P1,04/09/2022,Petrópolis,RJ,B
2292,,P1,04/09/2022,São Domingos,SE,A
2293,,P1,04/09/2022,Porto dos Gaúchos,MT,B
2294,,P1,04/09/2022,Pareci Novo,RS,A
2295,,P1,04/09/2022,Guarujá,SP,B
2296,,P1,04/09/2022,Botucatu,SP,A
2297,,P1,04/09/2022,Santana do Araguaia,PA,B
2298,,P1,04/09/2022,Barcarena,PA,A
2299,,P1,04/09/2022,Pocinhos,PB,B
2300,,P1,04/09/2022,Santanópolis,BA,B
2301,,P1,04/09/2022,Aracaju,SE,A
2302,,P1,04/09/2022,Aparecida do Taboado,MS,B
2303,,P1,04/09/2022,Santa Cruz,RN,A
2304,,P1,04/09/2022,Parnaíba,PI,A
2305,,P1,04/09/2022,Alto Parnaíba,MA,B
2306,,P1,04/09/2022,Belmiro Braga,MG,A
2307,,P1,04/09/2022,São José do Cedro,SC,B
2308,,P1,04/09/2022,Gurupi,TO,A
2309,,P1,04/09/2022,Barro Duro,PI,B
2310,,P1,04/09/2022,Palmas de Monte Alto,BA,A
2311,,P1,04/09/2022,Buíque,PE,B
2312,,P1,04/09/2022,Vicência,PE,B
2313,,P1,04/09/2022,Ouro Verde do Oeste,PR,B
2314,,P1,04/09/2022,Carapicuíba,SP,B
2315,,P1,04/09/2022,Cujubim,RO,A
2316,,P1,04/09/2022,Lagoa d'Anta,RN,A
2317,,P1,04/09/2022,Eliseu Martins,PI,B
2318,,P1,04/09/2022,Saquarema,RJ,A
2319,,P1,04/09/2022,Assis Brasil,AC,B
2320,,P1,04/09/2022,Entre Rios,SC,B
2321,,P1,04/09/2022,Almenara,MG,B
2322,,P1,04/09/2022,Nilópolis,RJ,A
2323,,P1,04/09/2022,Poço Redondo,SE,A
2324,,P1,04/09/2022,Lacerdópolis,SC,A
2325,,P1,04/09/2022,Nova Venécia,ES,B
2326,,P1,04/09/2022,Jaramataia,AL,A
2327,,P1,04/09/2022,Anápolis,GO,A
2328,,P1,04/09/2022,Visconde do Rio Branco,MG,A
2329,,P1,04/09/2022,Francisco Morato,SP,B
2330,,P1,04/09/2022,Osvaldo Cruz,SP,B
2331,,P1,04/09/2022,Nova Mamoré,RO,B
2332,,P1,04/09/2022,Colômbia,SP,B
2333,,P1,04/09/2022,Marechal Thaumaturgo,AC,B
2334,,P1,04/09/2022,Nhamundá,AM,A
2335,,P1,04/09/2022,Além Paraíba,MG,A
2336,,P1,04/09/2022,Jauru,MT,B
2337,,P1,04/09/2022,Anajás,PA,A
2338,,P1,04/09/2022,Guanhães,MG,B
2339,,P1,04/09/2022,Camapuã,MS,B
2340,,P1,04/09/2022,Cascavel,PR,B
2341,,P1,04/09/2022,Itaiópolis,SC,B
2342,,P1,04/09/2022,São Luís,MA,B
2343,,P1,04/09/2022,Arapiraca,AL,B
2344,,P1,04/09/2022,Miranda do Norte,MA,B
2345,,P1,04/09/2022,Pitangui,MG,B
2346,,P1,04/09/2022,Dourados,MS,B
2347,,P1,04/09/2022,Bom Jesus da Lapa,BA,A
2348,,P1,04/09/2022,Itapecerica da Serra,SP,B
2349,,P1,04/09/2022,Santa Quitéria do Maranhão,MA,B
2350,,P1,04/09/2022,Suzano,SP,B
2351,,P1,04/09/2022,Sousa,PB,B
2352,,P1,04/09/2022,Itabaiana,SE,A
2353,,P1,04/09/2022,Oeiras,PI,A
2354,,P1,04/09/2022,Maracaju,MS,B
2355,,P1,04/09/2022,São Carlos,SC,B
2356,,P1,04/09/2022,Igreja Nova,AL,A
2357,,P1,04/09/2022,Formosa,GO,B
2358,,P1,04/09/2022,Iracema,RR,B
2359,,P1,04/09/2022,Novo Mundo,MT,A
2360,,P1,04/09/2022,Arapoema,TO,B
2361,,P1,04/09/2022,Inhumas,GO,A
2362,,P1,04/09/2022,João Câmara,RN,B
2363,,P1,04/09/2022,José Bonifácio,SP,A
2364,,P1,04/09/2022,Arraias,TO,B
2365,,P1,04/09/2022,Carpina,PE,B
2366,,P1,04/09/2022,Campos Sales,CE,B
2367,,P1,04/09/2022,Cerejeiras,RO,B
2368,,P1,04/09/2022,Cuiabá,MT,B
2369,,P1,04/09/2022,Americana,SP,A
2370,,P1,04/09/2022,Ipubi,PE,B
2371,,P1,04/09/2022,Itanhaém,SP,A
2372,,P1,04/09/2022,Camalaú,PB,A
2373,,P1,04/09/2022,Codó,MA,A
2374,,P1,04/09/2022,Uirapuru,GO,B
2375,,P1,04/09/2022,Embaúba,SP,B
2376,,P1,04/09/2022,Itaoca,SP,B
2377,,P1,04/09/2022,Dueré,TO,B
2378,,P1,04/09/2022,Rio Preto da Eva,AM,A
2379,,P1,04/09/2022,Alegrete,RS,A
2380,,P1,04/09/2022,Volta Redonda,RJ,A
2381,,P1,04/09/2022,Caxias do Sul,RS,A
2382,,P1,04/09/2022,Londrina,PR,A
2383,,P1,04/09/2022,Iguatemi,MS,B
2384,,P1,04/09/2022,Belém,PA,B
2385,,P1,04/09/2022,Marabá,PA,A
2386,,P1,04/09/2022,São Fidélis,RJ,B
2387,,P1,04/09/2022,Patrocínio,MG,A
2388,,P1,04/09/2022,São Simão,GO,B
2389,,P1,04/09/2022,Rodrigues Alves,AC,B
2390,,P1,04/09/2022,Moju,PA,A
2391,,P1,04/09/2022,Euclides da Cunha,BA,A
2392,,P1,04/09/2022,João Pessoa,PB,A
2393,,P1,04/09/2022,Anadia,AL,A
2394,,P1,04/09/2022,Curuçá,PA,A
2395,,P1,04/09/2022,Paço do Lumiar,MA,A
2396,,P1,04/09/2022,Mari,PB,B
2397,,P1,04/09/2022,Sorocaba,SP,B
2398,,P1,04/09/2022,Areia Branca,SE,A
2399,,P1,04/09/2022,Anajás,PA,B
2400,,P1,04/09/2022,Cambará,PR,B
2401,,P1,04/09/2022,Laranja da Terra,ES,A
2402,,P1,04/09/2022,Boquim,SE,B
2403,,P1,04/09/2022,Pirangi,SP,A
2404,,P1,04/09/2022,Itabaianinha,SE,A
2405,,P1,04/09/2022,Mogi Guaçu,SP,A
2406,,P1,04/09/2022,Belmiro Braga,MG,B
2407,,P1,04/09/2022,Rolim de Moura,RO,B
2408,,P1,04/09/2022,Leme,SP,A
2409,,P1,04/09/2022,Cacoal,RO,B
2410,,P1,04/09/2022,São João da Baliza,RR,B
